ticket_id,created_at,priority,category,assignment_group,region,channel,service,resolution_minutes,sla_target_minutes,sla_breached,reopened,csat_score,in_change_window
INC25051800236,2025-05-18T08:41,P3,Network,Networks,UK,Portal,Printing,3342,2880,1,0,3.2,0
INC25040100237,2025-04-01T23:31,P4,Hardware,ServiceDesk-B,UK,Email,Intranet,8415,5760,1,0,3.3,0
INC25042800238,2025-04-28T18:24,P3,Network,FieldSupport,UK,Chat,Salesforce,6832,2880,1,1,3.6,0
INC25051800239,2025-05-18T11:51,P3,Software,EUCP,UK,Email,M365,2118,2880,0,0,4.7,0
INC25040100240,2025-04-01T18:23,P4,Hardware,MajorIncident,EU,Portal,Printing,4954,5760,0,0,3.5,0
INC25031200241,2025-03-12T21:39,P4,Software,FieldSupport,EU,Portal,WiFi,6913,5760,1,0,3.5,1
INC25040100242,2025-04-01T00:20,P2,Access,ServiceDesk-B,UK,Email,IAM,683,960,0,0,4.3,0
INC25040300243,2025-04-03T18:59,P3,Network,ServiceDesk-A,APAC,Phone,VPN,2871,2880,0,0,4.4,0
INC25030200244,2025-03-02T13:07,P4,Network,Apps,UK,Chat,Laptop,6188,5760,1,0,3.0,0
INC25050200245,2025-05-02T06:50,P4,Network,SecurityOps,EU,Phone,M365,11765,5760,1,0,1.5,0
INC25032700246,2025-03-27T10:13,P4,Account,SecurityOps,EU,Phone,IAM,9246,5760,1,0,1.9,0
INC25013100247,2025-01-31T16:36,P3,Network,FieldSupport,UK,Phone,M365,4178,2880,1,0,3.2,0
INC25062000248,2025-06-20T16:14,P2,Access,ServiceDesk-B,UK,Phone,Laptop,376,960,0,0,3.8,0
INC25052000249,2025-05-20T11:52,P4,Email,SecurityOps,UK,Portal,VPN,4960,5760,0,0,4.3,0
INC25022800250,2025-02-28T12:12,P4,Network,ServiceDesk-B,UK,Chat,Laptop,8271,5760,1,1,3.7,0
INC25030500251,2025-03-05T18:31,P4,Account,Apps,EU,Phone,VPN,4265,5760,0,0,3.8,0
INC25021400252,2025-02-14T08:57,P3,Hardware,MajorIncident,UK,Portal,VPN,2265,2880,0,0,4.6,0
INC25050700253,2025-05-07T21:32,P3,Software,FieldSupport,EU,Portal,M365,3056,2880,1,0,3.2,1
INC25050200254,2025-05-02T19:00,P3,Other,SecurityOps,APAC,Chat,VPN,3822,2880,1,0,3.7,0
INC25022100255,2025-02-21T18:33,P4,Software,Networks,UK,Email,VPN,11837,5760,1,0,2.7,0
INC25040700256,2025-04-07T22:39,P4,Security,ServiceDesk-A,EU,Phone,VPN,8316,5760,1,1,2.6,0
INC25050100257,2025-05-01T13:40,P3,Network,ServiceDesk-A,UK,Phone,M365,1666,2880,0,0,5.0,0
INC25051900258,2025-05-19T17:42,P1,Network,FieldSupport,UK,Chat,Intranet,248,240,1,0,4.1,0
INC25032700259,2025-03-27T22:34,P2,Other,ServiceDesk-B,EU,Chat,M365,1027,960,1,0,2.2,1
INC25041400260,2025-04-14T08:15,P3,Account,FieldSupport,US,Portal,Intranet,2097,2880,0,0,5.0,0
INC25020100261,2025-02-01T15:24,P4,Other,ServiceDesk-B,UK,Chat,Printing,2806,5760,0,0,3.9,0
INC25061600262,2025-06-16T16:29,P4,Access,EUCP,UK,Monitoring,VPN,3641,5760,0,0,4.6,0
INC25062800263,2025-06-28T00:54,P3,Software,FieldSupport,US,Email,VPN,5098,2880,1,0,3.4,0
INC25012100264,2025-01-21T06:38,P2,Software,ServiceDesk-B,UK,Phone,SIEM,602,960,0,0,4.3,0
INC25041300265,2025-04-13T04:48,P4,Access,FieldSupport,US,Chat,WiFi,11903,5760,1,0,3.9,0
INC25011600266,2025-01-16T14:42,P4,Hardware,ServiceDesk-A,UK,Portal,VPN,6099,5760,1,0,3.3,0
INC25021200267,2025-02-12T09:27,P4,Other,ServiceDesk-B,EU,Portal,SAP,3669,5760,0,0,4.4,0
INC25050500268,2025-05-05T16:45,P2,Access,ServiceDesk-B,UK,Email,Intranet,728,960,0,0,3.6,0
INC25050700269,2025-05-07T15:21,P3,Access,FieldSupport,UK,Phone,VPN,5962,2880,1,0,3.9,0
INC25012500270,2025-01-25T01:01,P2,Account,Apps,UK,Email,WiFi,824,960,0,0,5.0,0
INC25040700271,2025-04-07T18:04,P4,Hardware,ServiceDesk-B,EU,Chat,M365,3830,5760,0,0,4.7,0
INC25032200272,2025-03-22T09:57,P4,Access,EUCP,UK,Email,WiFi,2857,5760,0,0,3.4,0
INC25041400273,2025-04-14T02:04,P2,Software,EUCP,UK,Portal,IAM,637,960,0,0,4.4,0
INC25011700274,2025-01-17T08:52,P3,Account,Networks,UK,Email,M365,2551,2880,0,0,3.3,0
INC25032500275,2025-03-25T05:28,P4,Account,ServiceDesk-B,US,Phone,IAM,8312,5760,1,0,2.8,0
INC25010900276,2025-01-09T03:39,P3,Access,MajorIncident,APAC,Portal,Intranet,1673,2880,0,0,5.0,0
INC25010600277,2025-01-06T17:05,P3,Account,SecurityOps,APAC,Phone,WiFi,3090,2880,1,0,3.5,0
INC25062800278,2025-06-28T17:08,P3,Email,FieldSupport,UK,Phone,SAP,2281,2880,0,0,4.4,0
INC25040800279,2025-04-08T01:46,P4,Software,ServiceDesk-A,UK,Email,Salesforce,3180,5760,0,0,5.0,0
INC25021000280,2025-02-10T02:01,P1,Access,ServiceDesk-B,EU,Email,IAM,224,240,0,0,5.0,0
INC25052900281,2025-05-29T04:55,P3,Software,ServiceDesk-B,APAC,Phone,M365,1585,2880,0,0,4.0,0
INC25052600282,2025-05-26T16:56,P3,Account,FieldSupport,UK,Portal,M365,4096,2880,1,0,4.1,0
INC25010700283,2025-01-07T01:02,P3,Security,ServiceDesk-A,EU,Email,VPN,2015,2880,0,0,5.0,0
INC25020900284,2025-02-09T02:36,P4,Access,EUCP,UK,Chat,Salesforce,4545,5760,0,0,4.7,0
INC25022700285,2025-02-27T09:39,P3,Security,ServiceDesk-B,UK,Portal,SAP,5434,2880,1,0,3.5,0
INC25020900286,2025-02-09T18:54,P3,Access,FieldSupport,US,Chat,SAP,3405,2880,1,0,4.2,0
INC25031800287,2025-03-18T21:30,P3,Other,FieldSupport,EU,Phone,Laptop,2801,2880,0,0,4.7,0
INC25031600288,2025-03-16T22:31,P2,Software,SecurityOps,UK,Chat,Laptop,866,960,0,0,4.4,0
INC25050800289,2025-05-08T08:43,P4,Email,EUCP,APAC,Email,M365,6846,5760,1,1,2.9,0
INC25021300290,2025-02-13T17:08,P3,Security,FieldSupport,US,Portal,Salesforce,3077,2880,1,0,4.1,0
INC25020400291,2025-02-04T06:52,P3,Security,Apps,US,Portal,Salesforce,5836,2880,1,0,3.3,0
INC25051100292,2025-05-11T08:59,P3,Software,FieldSupport,UK,Monitoring,M365,4079,2880,1,1,2.4,0
INC25061800293,2025-06-18T16:31,P4,Access,MajorIncident,UK,Portal,IAM,2853,5760,0,0,4.7,0
INC25020600294,2025-02-06T19:29,P4,Network,SecurityOps,UK,Email,Laptop,8645,5760,1,0,3.1,0
INC25021700295,2025-02-17T01:56,P3,Software,ServiceDesk-A,APAC,Email,SIEM,2621,2880,0,0,4.4,0
INC25061400296,2025-06-14T13:54,P3,Software,EUCP,UK,Portal,VPN,4779,2880,1,0,3.5,0
INC25061800297,2025-06-18T06:09,P3,Software,ServiceDesk-A,UK,Email,SIEM,3892,2880,1,0,3.6,0
INC25033100298,2025-03-31T20:58,P4,Security,ServiceDesk-B,US,Monitoring,SAP,6550,5760,1,0,4.1,0
INC25033000299,2025-03-30T07:22,P2,Account,ServiceDesk-A,EU,Email,Intranet,1046,960,1,0,2.9,0
INC25040800300,2025-04-08T14:01,P3,Access,ServiceDesk-A,US,Monitoring,SAP,4679,2880,1,0,3.1,0
INC25051800301,2025-05-18T13:56,P3,Email,ServiceDesk-B,EU,Portal,WiFi,1358,2880,0,0,3.1,0
INC25030900302,2025-03-09T04:13,P3,Security,Apps,UK,Email,M365,3563,2880,1,0,3.2,0
INC25041000303,2025-04-10T07:06,P1,Network,ServiceDesk-B,APAC,Portal,SIEM,194,240,0,0,3.6,0
INC25050200304,2025-05-02T07:49,P4,Email,ServiceDesk-A,UK,Portal,VPN,4595,5760,0,0,4.5,0
INC25040500305,2025-04-05T18:17,P4,Hardware,ServiceDesk-B,UK,Email,IAM,4365,5760,0,0,4.8,0
INC25062800306,2025-06-28T05:48,P3,Security,FieldSupport,EU,Chat,Salesforce,5706,2880,1,0,3.3,0
INC25011700307,2025-01-17T19:55,P3,Network,ServiceDesk-A,UK,Portal,WiFi,7061,2880,1,0,2.9,0
INC25032000308,2025-03-20T02:29,P4,Network,FieldSupport,UK,Email,M365,8846,5760,1,0,3.7,0
INC25020800309,2025-02-08T01:19,P4,Email,Networks,UK,Portal,Intranet,3108,5760,0,0,4.4,0
INC25061100310,2025-06-11T21:01,P3,Access,FieldSupport,UK,Monitoring,IAM,2125,2880,0,0,3.9,1
INC25051600311,2025-05-16T09:44,P4,Software,ServiceDesk-A,UK,Portal,SIEM,4599,5760,0,0,4.2,0
INC25031200312,2025-03-12T01:09,P4,Software,SecurityOps,UK,Monitoring,Salesforce,9256,5760,1,0,3.0,0
INC25040100313,2025-04-01T03:25,P4,Access,Networks,US,Portal,Salesforce,6431,5760,1,0,3.1,0
INC25062100314,2025-06-21T20:59,P3,Account,ServiceDesk-A,UK,Monitoring,WiFi,2371,2880,0,0,3.2,0
INC25030600315,2025-03-06T01:06,P4,Software,Apps,EU,Portal,IAM,4507,5760,0,0,4.4,0
INC25052400316,2025-05-24T15:35,P4,Access,ServiceDesk-A,EU,Phone,Salesforce,3775,5760,0,0,4.0,0
INC25022700317,2025-02-27T00:02,P2,Access,ServiceDesk-B,UK,Portal,M365,783,960,0,0,5.0,0
INC25020300318,2025-02-03T17:31,P3,Network,Networks,UK,Portal,M365,3424,2880,1,0,2.8,0
INC25041800319,2025-04-18T15:32,P3,Software,ServiceDesk-B,UK,Portal,Intranet,3924,2880,1,0,2.7,0
INC25061200320,2025-06-12T22:29,P4,Network,ServiceDesk-A,UK,Portal,Laptop,5250,5760,0,0,4.5,1
INC25033000321,2025-03-30T18:17,P2,Software,Networks,UK,Portal,VPN,234,960,0,0,3.7,0
INC25021400322,2025-02-14T09:16,P3,Network,ServiceDesk-A,UK,Portal,Printing,2651,2880,0,0,5.0,0
INC25030100323,2025-03-01T19:10,P3,Account,ServiceDesk-B,UK,Chat,SIEM,1387,2880,0,0,4.6,0
INC25062500324,2025-06-25T08:39,P2,Software,FieldSupport,UK,Portal,Printing,1062,960,1,0,4.2,0
INC25062400325,2025-06-24T08:53,P3,Security,Networks,EU,Portal,Laptop,4746,2880,1,0,3.9,0
INC25052700326,2025-05-27T23:15,P3,Access,EUCP,EU,Email,SAP,3953,2880,1,0,4.2,0
INC25041000327,2025-04-10T00:25,P4,Software,Apps,UK,Portal,SAP,4818,5760,0,0,4.6,0
INC25052800328,2025-05-28T09:55,P4,Software,Networks,EU,Portal,SAP,5976,5760,1,0,3.5,0
INC25050900329,2025-05-09T17:49,P4,Access,MajorIncident,UK,Email,WiFi,3848,5760,0,0,4.6,0
INC25061500330,2025-06-15T16:05,P4,Network,SecurityOps,UK,Chat,IAM,6925,5760,1,1,3.7,0
INC25042500331,2025-04-25T20:56,P2,Account,Apps,UK,Phone,M365,908,960,0,0,3.3,0
INC25062700332,2025-06-27T01:11,P4,Software,SecurityOps,APAC,Email,M365,4321,5760,0,0,4.8,0
INC25021600333,2025-02-16T13:44,P3,Network,EUCP,EU,Email,Laptop,5868,2880,1,1,2.9,0
INC25052000334,2025-05-20T00:31,P3,Network,ServiceDesk-B,UK,Portal,Laptop,3614,2880,1,0,4.5,0
INC25062300335,2025-06-23T02:39,P2,Other,ServiceDesk-A,UK,Email,VPN,1096,960,1,0,2.4,0
INC25032800336,2025-03-28T22:14,P3,Software,Apps,UK,Portal,SIEM,2586,2880,0,0,4.4,0
INC25012100337,2025-01-21T17:10,P4,Security,Apps,UK,Monitoring,VPN,5885,5760,1,0,3.5,0
INC25020100338,2025-02-01T09:38,P2,Network,FieldSupport,UK,Email,VPN,1585,960,1,1,1.7,0
INC25042600339,2025-04-26T06:52,P3,Access,Apps,UK,Phone,Laptop,2940,2880,1,1,2.4,0
INC25050700340,2025-05-07T20:27,P3,Account,SecurityOps,UK,Portal,Intranet,5442,2880,1,0,3.4,1
INC25020300341,2025-02-03T15:39,P3,Software,ServiceDesk-B,US,Email,SAP,1667,2880,0,0,4.0,0
INC25041800342,2025-04-18T10:54,P3,Network,ServiceDesk-B,US,Phone,SIEM,1895,2880,0,0,2.8,0
INC25050800343,2025-05-08T01:52,P3,Network,ServiceDesk-A,UK,Portal,Laptop,3948,2880,1,0,4.1,0
INC25020200344,2025-02-02T22:45,P4,Network,Networks,UK,Email,VPN,8332,5760,1,0,3.0,0
INC25042500345,2025-04-25T09:22,P4,Security,MajorIncident,EU,Email,M365,6546,5760,1,0,2.6,0
INC25022600346,2025-02-26T14:59,P3,Access,ServiceDesk-B,UK,Portal,SIEM,4946,2880,1,0,2.7,0
INC25062300347,2025-06-23T11:44,P3,Software,Apps,UK,Chat,WiFi,3726,2880,1,0,3.3,0
INC25011500348,2025-01-15T21:08,P1,Account,ServiceDesk-B,UK,Email,M365,154,240,0,0,5.0,1
INC25032400349,2025-03-24T07:37,P4,Account,EUCP,UK,Portal,Salesforce,6531,5760,1,0,3.4,0
INC25052900350,2025-05-29T04:34,P3,Email,ServiceDesk-A,EU,Email,Printing,2753,2880,0,0,4.6,0
INC25011900351,2025-01-19T10:26,P4,Account,ServiceDesk-B,APAC,Email,Laptop,6749,5760,1,0,3.8,0
INC25052800352,2025-05-28T00:16,P3,Other,SecurityOps,UK,Chat,IAM,3193,2880,1,0,3.9,0
INC25030500353,2025-03-05T02:43,P4,Network,ServiceDesk-A,UK,Portal,VPN,4387,5760,0,0,4.3,0
INC25011100354,2025-01-11T16:25,P3,Hardware,EUCP,UK,Phone,VPN,2267,2880,0,0,5.0,0
INC25021800355,2025-02-18T02:55,P4,Other,Apps,UK,Monitoring,SIEM,3966,5760,0,0,4.3,0
INC25061500356,2025-06-15T09:04,P4,Email,ServiceDesk-A,US,Portal,Salesforce,6242,5760,1,0,2.9,0
INC25053000357,2025-05-30T03:02,P4,Security,Networks,EU,Portal,Laptop,7475,5760,1,1,2.8,0
INC25032300358,2025-03-23T08:36,P3,Email,ServiceDesk-A,UK,Portal,Intranet,1985,2880,0,0,2.6,0
INC25030800359,2025-03-08T10:23,P4,Software,ServiceDesk-A,EU,Phone,Salesforce,7437,5760,1,0,2.6,0
INC25032400360,2025-03-24T12:30,P4,Software,ServiceDesk-A,UK,Portal,WiFi,3900,5760,0,0,4.3,0
INC25020800361,2025-02-08T03:11,P3,Email,ServiceDesk-B,EU,Phone,WiFi,5390,2880,1,0,3.4,0
INC25030300362,2025-03-03T20:57,P4,Access,ServiceDesk-A,EU,Email,M365,4786,5760,0,0,4.3,0
INC25060400363,2025-06-04T09:03,P3,Access,FieldSupport,UK,Phone,M365,2174,2880,0,0,4.3,0
INC25042700364,2025-04-27T23:59,P2,Other,ServiceDesk-B,EU,Portal,Laptop,507,960,0,0,4.1,0
INC25061200365,2025-06-12T16:25,P2,Software,ServiceDesk-B,EU,Portal,SAP,1017,960,1,0,3.8,0
INC25050700366,2025-05-07T15:58,P1,Software,ServiceDesk-A,UK,Phone,M365,353,240,1,1,3.4,0
INC25050600367,2025-05-06T04:58,P4,Other,Networks,UK,Portal,Laptop,11946,5760,1,0,3.7,0
INC25051200368,2025-05-12T12:53,P2,Hardware,FieldSupport,UK,Phone,Salesforce,1178,960,1,0,3.8,0
INC25012400369,2025-01-24T23:11,P4,Access,EUCP,UK,Phone,WiFi,5126,5760,0,0,5.0,0
INC25051100370,2025-05-11T00:54,P3,Access,Networks,EU,Chat,M365,5305,2880,1,0,2.9,0
INC25011900371,2025-01-19T02:00,P4,Network,ServiceDesk-B,APAC,Portal,M365,5820,5760,1,1,2.9,0
INC25021900372,2025-02-19T20:30,P2,Network,Apps,EU,Phone,SAP,657,960,0,0,4.0,1
INC25060200373,2025-06-02T14:53,P4,Hardware,EUCP,UK,Phone,VPN,4004,5760,0,0,3.9,0
INC25011000374,2025-01-10T19:44,P4,Other,Networks,UK,Email,IAM,6596,5760,1,0,4.9,0
INC25040600375,2025-04-06T02:11,P4,Other,FieldSupport,UK,Chat,IAM,4487,5760,0,0,4.8,0
INC25030700376,2025-03-07T18:34,P4,Account,FieldSupport,EU,Portal,M365,6654,5760,1,0,3.5,0
INC25021700377,2025-02-17T04:38,P1,Access,SecurityOps,UK,Phone,WiFi,197,240,0,1,3.8,0
INC25031600378,2025-03-16T18:39,P4,Access,EUCP,EU,Portal,Laptop,4737,5760,0,0,3.1,0
INC25040300379,2025-04-03T00:50,P3,Account,EUCP,UK,Phone,SIEM,3602,2880,1,0,4.0,0
INC25050300380,2025-05-03T14:09,P2,Security,SecurityOps,US,Portal,M365,700,960,0,0,3.3,0
INC25032000381,2025-03-20T04:58,P3,Network,ServiceDesk-B,EU,Phone,M365,1821,2880,0,0,5.0,0
INC25050800382,2025-05-08T10:07,P4,Access,FieldSupport,UK,Phone,Salesforce,8620,5760,1,0,3.4,0
INC25013100383,2025-01-31T01:16,P2,Account,ServiceDesk-B,US,Phone,M365,366,960,0,0,3.9,0
INC25052600384,2025-05-26T06:42,P3,Access,Apps,EU,Portal,WiFi,4563,2880,1,0,4.4,0
INC25030600385,2025-03-06T19:44,P3,Network,ServiceDesk-B,UK,Portal,IAM,3811,2880,1,0,2.9,0
INC25051100386,2025-05-11T02:24,P3,Network,ServiceDesk-A,US,Portal,WiFi,2595,2880,0,0,3.8,0
INC25031000387,2025-03-10T22:28,P2,Other,FieldSupport,EU,Chat,Salesforce,870,960,0,0,4.1,0
INC25031700388,2025-03-17T11:40,P3,Software,SecurityOps,UK,Portal,Laptop,4006,2880,1,0,3.1,0
INC25040100389,2025-04-01T08:49,P4,Access,SecurityOps,APAC,Monitoring,M365,2318,5760,0,0,4.5,0
INC25032500390,2025-03-25T17:12,P3,Email,ServiceDesk-B,EU,Portal,VPN,2156,2880,0,0,3.5,0
INC25041200391,2025-04-12T11:38,P3,Network,Networks,EU,Email,Salesforce,5074,2880,1,0,2.5,0
INC25020500392,2025-02-05T04:13,P4,Account,ServiceDesk-B,UK,Email,VPN,4878,5760,0,0,4.5,0
INC25030400393,2025-03-04T08:33,P4,Email,FieldSupport,UK,Phone,SIEM,3237,5760,0,0,4.1,0
INC25051100394,2025-05-11T21:34,P2,Network,ServiceDesk-B,UK,Portal,Printing,850,960,0,0,3.4,0
INC25050900395,2025-05-09T02:20,P2,Other,FieldSupport,UK,Phone,Laptop,749,960,0,0,5.0,0
INC25062500396,2025-06-25T10:04,P2,Access,ServiceDesk-A,US,Portal,IAM,1040,960,1,0,4.0,0
INC25032000397,2025-03-20T07:07,P4,Hardware,ServiceDesk-B,UK,Chat,Salesforce,7321,5760,1,0,4.3,0
INC25051300398,2025-05-13T08:43,P3,Hardware,ServiceDesk-A,UK,Phone,IAM,3119,2880,1,0,3.7,0
INC25012800399,2025-01-28T23:22,P2,Software,Networks,UK,Monitoring,VPN,605,960,0,0,4.6,0
INC25022500400,2025-02-25T11:53,P3,Access,ServiceDesk-A,EU,Chat,SAP,2161,2880,0,0,4.3,0
INC25010800401,2025-01-08T06:13,P4,Software,ServiceDesk-A,UK,Portal,WiFi,5226,5760,0,0,3.6,0
INC25050200402,2025-05-02T21:25,P3,Other,ServiceDesk-A,UK,Email,Salesforce,2952,2880,1,1,1.4,0
INC25021400403,2025-02-14T23:21,P3,Account,ServiceDesk-A,UK,Chat,Printing,2456,2880,0,0,4.6,0
INC25012400404,2025-01-24T12:41,P4,Software,Apps,EU,Phone,VPN,8147,5760,1,0,1.4,0
INC25052700405,2025-05-27T07:04,P1,Access,FieldSupport,UK,Portal,Intranet,191,240,0,1,4.0,0
INC25053000406,2025-05-30T06:49,P3,Access,Networks,UK,Phone,SIEM,3992,2880,1,0,2.7,0
INC25031300407,2025-03-13T02:23,P1,Security,ServiceDesk-A,UK,Portal,VPN,326,240,1,0,2.9,0
INC25060900408,2025-06-09T00:23,P1,Network,ServiceDesk-B,UK,Email,IAM,271,240,1,0,3.6,0
INC25011100409,2025-01-11T23:25,P3,Access,ServiceDesk-A,US,Email,SAP,2557,2880,0,0,5.0,0
INC25052500410,2025-05-25T09:21,P4,Other,SecurityOps,UK,Email,WiFi,7462,5760,1,1,3.5,0
INC25061400411,2025-06-14T06:45,P3,Software,ServiceDesk-A,UK,Portal,Intranet,2931,2880,1,0,3.7,0
INC25052100412,2025-05-21T03:17,P2,Other,EUCP,EU,Monitoring,Printing,765,960,0,0,3.5,0
INC25011900413,2025-01-19T00:34,P4,Hardware,SecurityOps,US,Portal,Printing,5309,5760,0,0,4.5,0
INC25020900414,2025-02-09T11:51,P4,Account,ServiceDesk-B,US,Chat,M365,4815,5760,0,0,4.5,0
INC25041700415,2025-04-17T15:41,P4,Security,FieldSupport,UK,Phone,Printing,9617,5760,1,0,4.4,0
INC25041200416,2025-04-12T10:46,P3,Hardware,MajorIncident,US,Email,Laptop,2623,2880,0,0,5.0,0
INC25033000417,2025-03-30T06:41,P2,Hardware,ServiceDesk-A,UK,Portal,Intranet,1036,960,1,0,3.8,0
INC25020600418,2025-02-06T06:19,P2,Security,FieldSupport,US,Portal,M365,1012,960,1,0,4.4,0
INC25041600419,2025-04-16T14:09,P4,Account,FieldSupport,US,Monitoring,Laptop,5821,5760,1,1,2.1,0
INC25061900420,2025-06-19T13:06,P3,Access,ServiceDesk-B,UK,Portal,Printing,1766,2880,0,0,3.3,0
INC25052300421,2025-05-23T12:45,P4,Security,ServiceDesk-A,APAC,Phone,Intranet,4957,5760,0,0,5.0,0
INC25052200422,2025-05-22T15:48,P3,Network,ServiceDesk-A,UK,Phone,M365,2390,2880,0,0,3.4,0
INC25051200423,2025-05-12T04:32,P4,Other,ServiceDesk-B,APAC,Monitoring,M365,5195,5760,0,0,3.8,0
INC25041900424,2025-04-19T10:19,P4,Other,ServiceDesk-B,EU,Chat,M365,4074,5760,0,0,5.0,0
INC25051500425,2025-05-15T03:52,P3,Other,ServiceDesk-A,US,Portal,Salesforce,2793,2880,0,0,5.0,0
INC25042600426,2025-04-26T00:55,P4,Software,ServiceDesk-B,UK,Portal,VPN,3541,5760,0,0,3.1,0
INC25012000427,2025-01-20T10:42,P1,Software,SecurityOps,APAC,Chat,WiFi,561,240,1,0,3.9,0
INC25031000428,2025-03-10T04:02,P3,Access,Networks,US,Phone,SAP,3335,2880,1,0,4.0,0
INC25013000429,2025-01-30T06:40,P2,Email,ServiceDesk-B,UK,Monitoring,M365,476,960,0,0,4.6,0
INC25013100430,2025-01-31T14:51,P3,Account,EUCP,US,Portal,IAM,2101,2880,0,0,4.1,0
INC25042100431,2025-04-21T10:56,P3,Access,FieldSupport,UK,Chat,M365,2064,2880,0,0,3.6,0
INC25011900432,2025-01-19T05:26,P3,Hardware,Apps,EU,Phone,VPN,3212,2880,1,0,4.4,0
INC25022000433,2025-02-20T16:10,P3,Access,EUCP,US,Portal,Laptop,4403,2880,1,0,3.9,0
INC25031800434,2025-03-18T23:15,P3,Security,Apps,UK,Portal,M365,2787,2880,0,0,4.1,0
INC25022200435,2025-02-22T12:37,P2,Email,ServiceDesk-B,UK,Email,SAP,457,960,0,0,4.7,0
INC25011700436,2025-01-17T09:42,P3,Hardware,FieldSupport,UK,Email,VPN,3087,2880,1,0,3.6,0
INC25032500437,2025-03-25T17:03,P3,Hardware,ServiceDesk-A,EU,Phone,M365,4450,2880,1,0,3.3,0
INC25030300438,2025-03-03T21:10,P3,Other,EUCP,EU,Chat,SIEM,2708,2880,0,0,4.0,0
INC25031700439,2025-03-17T08:29,P3,Email,Networks,US,Email,M365,4312,2880,1,0,3.7,0
INC25061200440,2025-06-12T11:59,P4,Network,FieldSupport,US,Phone,SAP,5906,5760,1,0,2.9,0
INC25012200441,2025-01-22T15:37,P4,Access,MajorIncident,APAC,Chat,M365,6278,5760,1,0,3.2,0
INC25031800442,2025-03-18T04:58,P4,Software,MajorIncident,EU,Chat,VPN,3018,5760,0,0,3.8,0
INC25061300443,2025-06-13T22:40,P4,Access,ServiceDesk-B,UK,Portal,VPN,6866,5760,1,0,3.0,0
INC25032400444,2025-03-24T11:14,P4,Account,Apps,UK,Email,Laptop,4765,5760,0,0,4.5,0
INC25012700445,2025-01-27T16:13,P3,Account,FieldSupport,APAC,Phone,M365,6790,2880,1,0,2.5,0
INC25022100446,2025-02-21T11:55,P3,Software,Networks,UK,Email,IAM,4152,2880,1,0,3.7,0
INC25010700447,2025-01-07T17:51,P3,Access,Apps,EU,Portal,Intranet,4177,2880,1,0,4.5,0
INC25030100448,2025-03-01T16:03,P3,Account,FieldSupport,US,Portal,SIEM,2701,2880,0,0,3.3,0
INC25022400449,2025-02-24T13:11,P3,Software,Apps,UK,Chat,M365,3038,2880,1,1,2.8,0
INC25062500450,2025-06-25T08:37,P3,Email,ServiceDesk-B,UK,Phone,VPN,1755,2880,0,0,5.0,0
INC25020800451,2025-02-08T01:12,P4,Account,SecurityOps,US,Chat,WiFi,7970,5760,1,0,4.2,0
INC25012900452,2025-01-29T14:45,P3,Network,ServiceDesk-A,US,Chat,M365,3455,2880,1,0,4.5,0
INC25020400453,2025-02-04T16:44,P4,Email,ServiceDesk-B,UK,Chat,Salesforce,2997,5760,0,0,3.8,0
INC25021900454,2025-02-19T07:34,P4,Network,Apps,UK,Portal,Laptop,7038,5760,1,1,2.3,0
INC25041700455,2025-04-17T22:16,P2,Email,EUCP,UK,Portal,Intranet,492,960,0,0,4.8,1
INC25051500456,2025-05-15T19:30,P4,Hardware,ServiceDesk-B,UK,Phone,Printing,6451,5760,1,0,4.0,0
INC25060400457,2025-06-04T06:43,P3,Security,ServiceDesk-B,UK,Portal,SIEM,2483,2880,0,0,3.4,0
INC25051900458,2025-05-19T03:54,P1,Email,Apps,EU,Portal,VPN,384,240,1,0,3.7,0
INC25052500459,2025-05-25T21:58,P3,Other,Apps,UK,Email,Laptop,3284,2880,1,0,2.9,0
INC25021500460,2025-02-15T08:38,P3,Security,FieldSupport,UK,Portal,WiFi,5425,2880,1,0,2.8,0
INC25043000461,2025-04-30T05:22,P4,Software,Apps,EU,Portal,M365,4390,5760,0,0,4.4,0
INC25011200462,2025-01-12T11:46,P4,Security,FieldSupport,UK,Phone,Intranet,6598,5760,1,0,4.3,0
INC25022300463,2025-02-23T18:46,P2,Account,FieldSupport,US,Chat,IAM,612,960,0,0,3.3,0
INC25042900464,2025-04-29T21:29,P4,Account,Apps,APAC,Portal,Laptop,8784,5760,1,0,3.5,0
INC25031100465,2025-03-11T21:20,P1,Security,EUCP,UK,Phone,VPN,228,240,0,0,4.5,0
INC25040700466,2025-04-07T05:37,P4,Email,Apps,UK,Chat,SIEM,4848,5760,0,0,4.2,0
INC25060700467,2025-06-07T18:27,P2,Access,ServiceDesk-A,UK,Chat,Salesforce,380,960,0,0,3.7,0
INC25020200468,2025-02-02T22:51,P4,Software,ServiceDesk-A,UK,Phone,Laptop,2733,5760,0,0,4.7,0
INC25052200469,2025-05-22T20:33,P3,Hardware,ServiceDesk-B,US,Email,Intranet,6752,2880,1,0,2.6,1
INC25041600470,2025-04-16T01:02,P4,Access,FieldSupport,UK,Chat,Laptop,5586,5760,0,0,4.9,0
INC25022300471,2025-02-23T16:53,P2,Email,ServiceDesk-A,UK,Email,IAM,533,960,0,0,4.6,0
INC25061300472,2025-06-13T04:36,P3,Hardware,Apps,EU,Email,SAP,3430,2880,1,0,3.3,0
INC25020100473,2025-02-01T19:52,P3,Access,ServiceDesk-B,EU,Portal,Salesforce,3162,2880,1,0,3.8,0
